,0973.HK,0973.HK_Dividends,0973.HK_Stock Splits,1112.HK,1112.HK_Dividends,1112.HK_Stock Splits,1346.HK,1346.HK_Dividends,1346.HK_Stock Splits,1H2.SI,1H2.SI_Dividends,1H2.SI_Stock Splits,2897.TW,2897.TW_Dividends,2897.TW_Stock Splits,6088.T,6088.T_Dividends,6088.T_Stock Splits,ABB.AX,ABB.AX_Dividends,ABB.AX_Stock Splits,AEF.AX,AEF.AX_Dividends,AEF.AX_Stock Splits,ALQP.PA,ALQP.PA_Dividends,ALQP.PA_Stock Splits,AMAL,AMAL_Dividends,AMAL_Stock Splits,ARZZ3.SA,ARZZ3.SA_Dividends,ARZZ3.SA_Stock Splits,BFT.WA,BFT.WA_Dividends,BFT.WA_Stock Splits,BIO.AX,BIO.AX_Dividends,BIO.AX_Stock Splits,BIRD,BIRD_Dividends,BIRD_Stock Splits,CLSA3.SA,CLSA3.SA_Dividends,CLSA3.SA_Stock Splits,COCO,COCO_Dividends,COCO_Stock Splits,CONCHATORO.SN,CONCHATORO.SN_Dividends,CONCHATORO.SN_Stock Splits,COUR,COUR_Dividends,COUR_Stock Splits,CVT.NZ,CVT.NZ_Dividends,CVT.NZ_Stock Splits,CWEB.TO,CWEB.TO_Dividends,CWEB.TO_Stock Splits,DOX.MI,DOX.MI_Dividends,DOX.MI_Stock Splits,FLOW.TO,FLOW.TO_Dividends,FLOW.TO_Stock Splits,FREY.PA,FREY.PA_Dividends,FREY.PA_Stock Splits,GFI.NZ,GFI.NZ_Dividends,GFI.NZ_Stock Splits,GROV,GROV_Dividends,GROV_Stock Splits,HAN.MC,HAN.MC_Dividends,HAN.MC_Stock Splits,HLZ.MC,HLZ.MC_Dividends,HLZ.MC_Stock Splits,HMGS.TA,HMGS.TA_Dividends,HMGS.TA_Stock Splits,IBAB.BR,IBAB.BR_Dividends,IBAB.BR_Stock Splits,INCLU.BR,INCLU.BR_Dividends,INCLU.BR_Stock Splits,KCT.L,KCT.L_Dividends,KCT.L_Stock Splits,KMD.NZ,KMD.NZ_Dividends,KMD.NZ_Stock Splits,KPG.AX,KPG.AX_Dividends,KPG.AX_Stock Splits,LFG.AX,LFG.AX_Dividends,LFG.AX_Stock Splits,LMND,LMND_Dividends,LMND_Stock Splits,MLMFI.PA,MLMFI.PA_Dividends,MLMFI.PA_Stock Splits,MME.AX,MME.AX_Dividends,MME.AX_Stock Splits,MOVI3.SA,MOVI3.SA_Dividends,MOVI3.SA_Stock Splits,MPR.AX,MPR.AX_Dividends,MPR.AX_Stock Splits,NTCO3.SA,NTCO3.SA_Dividends,NTCO3.SA_Stock Splits,RETI.MI,RETI.MI_Dividends,RETI.MI_Stock Splits,SML.NZ,SML.NZ_Dividends,SML.NZ_Stock Splits,SOMA3.SA,SOMA3.SA_Dividends,SOMA3.SA_Stock Splits,TENG.L,TENG.L_Dividends,TENG.L_Stock Splits,TIME.MI,TIME.MI_Dividends,TIME.MI_Stock Splits,TPX.L,TPX.L_Dividends,TPX.L_Stock Splits,VHT.AX,VHT.AX_Dividends,VHT.AX_Stock Splits,VITL,VITL_Dividends,VITL_Stock Splits,VNT.MI,VNT.MI_Dividends,VNT.MI_Stock Splits,VVPR,VVPR_Dividends,VVPR_Stock Splits,WRBY,WRBY_Dividends,WRBY_Stock Splits,XHS.MI,XHS.MI_Dividends,XHS.MI_Stock Splits,XSG.L,XSG.L_Dividends,XSG.L_Stock Splits,ZVIA,ZVIA_Dividends,ZVIA_Stock Splits
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.043224334716797,0.0,0.0,86.63323974609375,0.0,0.0,,,,,,,5.130000114440918,0.0,0.0,5.360000133514404,0.0,0.0,10.40999984741211,0.0,0.0,1150.5609130859375,0.0,0.0,21.049999237060547,0.0,0.0,,,,1.2000000476837158,0.0,0.0,,,,0.6800000071525574,0.0,0.0,,,,,,,49.599998474121094,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1200008392334,0.0,0.0,,,,,,,16.57923126220703,0.0,0.0,,,,19.679813385009766,0.131741,0.0,,,,,,,13.393675804138184,0.0,0.0,,,,,,,,,,,,,12.680000305175781,0.0,0.0,,,,13.800000190734863,0.0,0.0,23.260000228881836,0.0,0.0,,,,,,,3.440000057220459,0.0,0.0
2022-05-02,23.979595184326172,0.0,0.0,7.728286266326904,0.0,0.0,0.3054283559322357,0.0,0.0,,,,8.702727317810059,0.0,0.0,,,,3.9600000381469727,0.0,0.0,5.3899006843566895,0.0,0.0,23.200000762939453,0.0,0.0,17.675870895385742,0.0,0.0,83.7996826171875,0.455559,0.0,,,,0.08299999684095383,0.0,0.0,5.559999942779541,0.0,0.0,4.710000038146973,0.0,0.0,10.760000228881836,0.0,0.0,1125.6641845703125,0.0,0.0,19.15999984741211,0.0,0.0,3.2640082836151123,0.0,0.0,1.1299999952316284,0.0,0.0,12.649999618530273,0.0,0.0,0.7200000286102295,0.0,0.0,27.481578826904297,0.0,0.0,0.09474799782037735,0.0,0.0,49.599998474121094,0.0,0.0,,,,12.699999809265137,0.0,0.0,954.7000122070312,0.0,0.0,15.241209030151367,0.0,0.0,14.62459659576416,0.0,0.0,237.0,0.0,0.0,1.1784723997116089,0.0,0.0,4.871148109436035,0.0,0.0,4.222082614898682,0.0,0.0,22.360000610351562,0.0,0.0,15.0,0.0,0.0,1.4199999570846558,0.0,0.0,15.430807113647461,0.0,0.0,0.03500000014901161,0.0,0.0,17.366233825683594,0.0,0.0,2.0437746047973633,0.0,0.0,3.4800000190734863,0.0,0.0,11.58834171295166,0.09073,0.0,61.25,0.0,0.0,4.1722846031188965,0.0,0.0,197.81324768066406,0.0,0.0,0.8299999833106995,0.0,0.0,12.180000305175781,0.0,0.0,6.39012336730957,0.0,0.0,13.100000381469727,0.0,0.0,24.520000457763672,0.0,0.0,,,,37.26110076904297,0.0,0.0,3.3399999141693115,0.0,0.0
2022-05-02,23.979595184326172,0.0,0.0,7.728286266326904,0.0,0.0,0.3054283559322357,0.0,0.0,,,,8.702727317810059,0.0,0.0,,,,3.9600000381469727,0.0,0.0,5.3899006843566895,0.0,0.0,23.200000762939453,0.0,0.0,17.675870895385742,0.0,0.0,83.7996826171875,0.455559,0.0,,,,0.08299999684095383,0.0,0.0,5.559999942779541,0.0,0.0,4.710000038146973,0.0,0.0,10.760000228881836,0.0,0.0,1125.6641845703125,0.0,0.0,19.15999984741211,0.0,0.0,3.2640082836151123,0.0,0.0,1.1299999952316284,0.0,0.0,12.649999618530273,0.0,0.0,0.7200000286102295,0.0,0.0,27.481578826904297,0.0,0.0,0.09474799782037735,0.0,0.0,49.599998474121094,0.0,0.0,,,,12.699999809265137,0.0,0.0,954.7000122070312,0.0,0.0,15.241209030151367,0.0,0.0,14.62459659576416,0.0,0.0,237.0,0.0,0.0,1.1784723997116089,0.0,0.0,4.871148109436035,0.0,0.0,4.222082614898682,0.0,0.0,22.360000610351562,0.0,0.0,15.0,0.0,0.0,1.4199999570846558,0.0,0.0,15.430807113647461,0.0,0.0,0.03500000014901161,0.0,0.0,17.366233825683594,0.0,0.0,2.0437746047973633,0.0,0.0,3.4800000190734863,0.0,0.0,11.58834171295166,0.09073,0.0,61.25,0.0,0.0,4.1722846031188965,0.0,0.0,197.81324768066406,0.0,0.0,0.8299999833106995,0.0,0.0,12.180000305175781,0.0,0.0,6.39012336730957,0.0,0.0,13.100000381469727,0.0,0.0,24.520000457763672,0.0,0.0,,,,37.26110076904297,0.0,0.0,3.3399999141693115,0.0,0.0
2022-05-05,22.81694793701172,0.0,0.0,7.266505718231201,0.0,0.0,0.30165764689445496,0.0,0.0,0.10300000011920929,0.0,0.0,8.470778465270996,0.0,0.0,1009.6038208007812,0.0,0.0,4.010000228881836,0.0,0.0,5.312067985534668,0.0,0.0,23.200000762939453,0.0,0.0,18.86448860168457,0.0,0.0,80.98953247070312,0.0,0.0,539.285400390625,0.0,0.0,0.07800000160932541,0.0,0.0,5.440000057220459,0.0,0.0,4.610000133514404,0.0,0.0,10.470000267028809,0.0,0.0,1128.41015625,0.0,0.0,17.81999969482422,0.0,0.0,3.186753273010254,0.0,0.0,1.0299999713897705,0.0,0.0,13.050000190734863,0.0,0.0,0.7699999809265137,0.0,0.0,27.481578826904297,0.0,0.0,0.09561699628829956,0.0,0.0,49.45000076293945,0.0,0.0,,,,12.600000381469727,0.0,0.0,,,,15.182738304138184,0.0,0.0,14.361879348754883,0.0,0.0,218.0,0.0,0.0,1.1696118116378784,0.0,0.0,4.7834672927856445,0.0,0.0,4.140888690948486,0.0,0.0,21.329999923706055,0.0,0.0,15.0,0.0,0.0,1.2599999904632568,0.0,0.0,15.204609870910645,0.602049,0.0,0.02800000086426735,0.0,0.0,16.47344207763672,0.0,0.0,1.8923839330673218,0.0,0.0,3.359999895095825,0.0,0.0,11.450033187866211,0.0,0.0,62.0,0.0,0.0,3.9361178874969482,0.0,0.0,183.16041564941406,0.0,0.0,0.8100000023841858,0.0,0.0,11.920000076293945,0.0,0.0,6.232098579406738,0.0,0.0,12.0,0.0,0.0,22.110000610351562,0.0,0.0,,,,37.73270034790039,0.0,0.0,3.2799999713897705,0.0,0.0
2022-05-10,22.13873863220215,0.0,0.0,7.51917839050293,0.0,0.0,0.2978869080543518,0.0,0.0,0.09600000083446503,0.0,0.0,8.127493858337402,0.0,0.0,1085.3240966796875,0.0,0.0,4.239999771118164,0.0,0.0,5.496919631958008,0.0,0.0,23.200000762939453,0.0,0.0,18.864097595214844,0.08,0.0,76.98863220214844,0.0,0.0,584.225830078125,0.0,0.0,0.0729999989271164,0.0,0.0,4.519999980926514,0.0,0.0,4.53000020980835,0.0,0.0,11.550000190734863,0.0,0.0,1137.655029296875,0.0,0.0,15.279999732971191,0.0,0.0,3.0419013500213623,0.0,0.0,0.8999999761581421,0.0,0.0,12.350000381469727,0.0,0.0,0.7200000286102295,0.0,0.0,27.647132873535156,0.0,0.0,0.09561699628829956,0.0,0.0,49.45000076293945,0.0,0.0,,,,12.100000381469727,0.0,0.0,912.7000122070312,0.0,0.0,15.007328033447266,0.0,0.0,14.055375099182129,0.0,0.0,233.0,0.0,0.0,1.0810047388076782,0.0,0.0,4.32558012008667,0.0,0.0,4.059694290161133,0.0,0.0,18.950000762939453,0.0,0.0,15.0,0.0,0.0,1.190000057220459,0.0,0.0,14.854970932006836,0.0,0.0,0.02800000086426735,0.0,0.0,15.907047271728516,0.0,0.0,1.8923839330673218,0.0,0.0,3.240000009536743,0.0,0.0,10.738727569580078,0.0,0.0,61.0,0.0,0.0,4.0837225914001465,0.0,0.0,166.06544494628906,0.0,0.0,0.7599999904632568,0.0,0.0,10.779999732971191,0.0,0.0,6.419753074645996,0.0,0.0,10.899999618530273,0.0,0.0,18.309999465942383,0.0,0.0,,,,36.789398193359375,0.0,0.0,2.7200000286102295,0.0,0.0
2022-05-16,22.33251190185547,0.0,0.0,8.099089622497559,0.17,0.0,0.2978869080543518,0.0,0.0,0.09600000083446503,0.0,0.0,7.951212406158447,0.0,0.0,1060.083984375,0.0,0.0,4.059999942779541,0.0,0.0,5.3509840965271,0.0,0.0,23.200000762939453,0.0,0.0,18.556116104125977,0.0,0.0,78.84619140625,0.0,0.0,552.962890625,0.0,0.0,0.07500000298023224,0.0,0.0,4.53000020980835,0.0,0.0,4.840000152587891,0.0,0.0,10.25,0.0,0.0,1149.266845703125,19.4,0.0,15.170000076293945,0.0,0.0,3.1191556453704834,0.0,0.0,0.6499999761581421,0.0,0.0,12.350000381469727,0.0,0.0,0.75,0.0,0.0,27.812685012817383,0.0,0.0,0.09474799782037735,0.0,0.0,49.474998474121094,0.0,0.0,,,,11.5,0.0,0.0,908.7999877929688,0.0,0.0,15.572538375854492,0.0,0.0,13.44236946105957,0.0,0.0,233.0,0.0,0.0,1.0544228553771973,0.0,0.0,4.374291896820068,0.0,0.0,4.075933456420898,0.0,0.0,19.34000015258789,0.0,0.0,15.0,0.0,0.0,1.1950000524520874,0.0,0.0,16.11178207397461,0.0,0.0,0.03500000014901161,0.0,0.0,16.713441848754883,0.0,0.0,1.9018458127975464,0.0,0.0,3.2200000286102295,0.0,0.0,11.29196548461914,0.0,0.0,56.25,0.0,0.0,4.162444591522217,0.0,0.0,156.296875,0.0,0.0,0.7250000238418579,0.0,0.0,9.399999618530273,0.0,0.0,6.814815044403076,0.0,0.0,10.899999618530273,0.0,0.0,16.510000228881836,0.0,0.0,,,,34.902801513671875,0.0,0.0,2.3299999237060547,0.0,0.0
2022-05-16,22.33251190185547,0.0,0.0,8.099089622497559,0.17,0.0,0.2978869080543518,0.0,0.0,0.09600000083446503,0.0,0.0,7.951212406158447,0.0,0.0,1060.083984375,0.0,0.0,4.059999942779541,0.0,0.0,5.3509840965271,0.0,0.0,23.200000762939453,0.0,0.0,18.556116104125977,0.0,0.0,78.84619140625,0.0,0.0,552.962890625,0.0,0.0,0.07500000298023224,0.0,0.0,4.53000020980835,0.0,0.0,4.840000152587891,0.0,0.0,10.25,0.0,0.0,1149.266845703125,19.4,0.0,15.170000076293945,0.0,0.0,3.1191556453704834,0.0,0.0,0.6499999761581421,0.0,0.0,12.350000381469727,0.0,0.0,0.75,0.0,0.0,27.812685012817383,0.0,0.0,0.09474799782037735,0.0,0.0,49.474998474121094,0.0,0.0,,,,11.5,0.0,0.0,908.7999877929688,0.0,0.0,15.572538375854492,0.0,0.0,13.44236946105957,0.0,0.0,233.0,0.0,0.0,1.0544228553771973,0.0,0.0,4.374291896820068,0.0,0.0,4.075933456420898,0.0,0.0,19.34000015258789,0.0,0.0,15.0,0.0,0.0,1.1950000524520874,0.0,0.0,16.11178207397461,0.0,0.0,0.03500000014901161,0.0,0.0,16.713441848754883,0.0,0.0,1.9018458127975464,0.0,0.0,3.2200000286102295,0.0,0.0,11.29196548461914,0.0,0.0,56.25,0.0,0.0,4.162444591522217,0.0,0.0,156.296875,0.0,0.0,0.7250000238418579,0.0,0.0,9.399999618530273,0.0,0.0,6.814815044403076,0.0,0.0,10.899999618530273,0.0,0.0,16.510000228881836,0.0,0.0,,,,34.902801513671875,0.0,0.0,2.3299999237060547,0.0,0.0
2022-05-19,23.010723114013672,0.0,0.0,7.850433826446533,0.0,0.0,0.2903454601764679,0.0,0.0,0.09600000083446503,0.0,0.0,8.006880760192871,0.0,0.0,1082.4117431640625,0.0,0.0,4.079999923706055,0.0,0.0,5.263422012329102,0.0,0.0,23.200000762939453,0.0,0.0,18.30587387084961,0.0,0.0,77.35061645507812,0.0,0.0,545.1471557617188,0.0,0.0,0.10999999940395355,0.0,0.0,4.679999828338623,0.0,0.0,4.190000057220459,0.0,0.0,10.069999694824219,0.0,0.0,1177.15478515625,0.0,0.0,15.510000228881836,0.0,0.0,3.051558017730713,0.0,0.0,0.550000011920929,0.0,0.0,12.100000381469727,0.0,0.0,0.7300000190734863,0.0,0.0,27.97823715209961,0.0,0.0,0.08692499995231628,0.0,0.0,49.650001525878906,0.0,0.0,,,,11.449999809265137,0.0,0.0,,,,15.39712905883789,0.0,0.0,14.011590003967285,0.0,0.0,220.5,0.0,0.0,1.0189799070358276,0.0,0.0,4.241358757019043,0.00363,0.0,4.019097328186035,0.0,0.0,21.459999084472656,0.0,0.0,15.0,0.0,0.0,1.2000000476837158,0.0,0.0,15.601496696472168,0.0,0.0,0.028999999165534973,0.0,0.0,16.521442413330078,0.0,0.0,2.0059268474578857,0.0,0.0,3.180000066757202,0.0,0.0,10.91655445098877,0.0,0.0,62.0,0.0,0.0,4.005000114440918,0.0,0.0,158.73902893066406,0.0,0.0,0.7400000095367432,0.0,0.0,9.789999961853027,0.0,0.0,6.795062065124512,0.0,0.0,15.800000190734863,0.0,0.0,16.440000534057617,0.0,0.0,,,,34.902801513671875,0.0,0.0,2.0399999618530273,0.0,0.0
2022-05-22,22.52628517150879,0.0,0.0,7.770508289337158,0.0,0.0,0.2903454601764679,0.0,0.0,0.09600000083446503,0.0,0.0,8.025435447692871,0.0,0.0,1077.557861328125,0.0,0.0,4.130000114440918,0.0,0.0,5.448275089263916,0.0,0.0,23.200000762939453,0.0,0.0,,,,,,,547.1011352539062,0.0,0.0,0.10499999672174454,0.0,0.0,,,,,,,,,,,,,,,,3.0419013500213623,0.0,0.0,,,,12.199999809265137,0.0,0.0,,,,27.97823715209961,0.0,0.0,0.08431699872016907,0.0,0.0,,,,,,,11.5,0.0,0.0,915.0,0.0,0.0,15.29967975616455,0.0,0.0,14.373178482055664,0.5,0.0,222.0,0.0,0.0,1.0012584924697876,0.0,0.0,4.241358757019043,0.0,0.0,4.043456077575684,0.0,0.0,,,,15.0,0.0,0.0,1.2000000476837158,0.0,0.0,,,,0.027000000700354576,0.0,0.0,,,,2.0059268474578857,0.0,0.0,3.2799999713897705,0.0,0.0,,,,62.25,0.0,0.0,4.119999885559082,0.065,0.0,156.296875,0.0,0.0,0.7099999785423279,0.0,0.0,,,,7.199999809265137,0.0,0.0,,,,,,,,,,34.902801513671875,0.0,0.0,,,
2022-05-22,22.52628517150879,0.0,0.0,7.770508289337158,0.0,0.0,0.2903454601764679,0.0,0.0,0.09600000083446503,0.0,0.0,8.025435447692871,0.0,0.0,1077.557861328125,0.0,0.0,4.130000114440918,0.0,0.0,5.448275089263916,0.0,0.0,23.200000762939453,0.0,0.0,,,,,,,547.1011352539062,0.0,0.0,0.10499999672174454,0.0,0.0,,,,,,,,,,,,,,,,3.0419013500213623,0.0,0.0,,,,12.199999809265137,0.0,0.0,,,,27.97823715209961,0.0,0.0,0.08431699872016907,0.0,0.0,,,,,,,11.5,0.0,0.0,915.0,0.0,0.0,15.29967975616455,0.0,0.0,14.373178482055664,0.5,0.0,222.0,0.0,0.0,1.0012584924697876,0.0,0.0,4.241358757019043,0.0,0.0,4.043456077575684,0.0,0.0,,,,15.0,0.0,0.0,1.2000000476837158,0.0,0.0,,,,0.027000000700354576,0.0,0.0,,,,2.0059268474578857,0.0,0.0,3.2799999713897705,0.0,0.0,,,,62.25,0.0,0.0,4.119999885559082,0.065,0.0,156.296875,0.0,0.0,0.7099999785423279,0.0,0.0,,,,7.199999809265137,0.0,0.0,,,,,,,,,,34.902801513671875,0.0,0.0,,,
2022-05-23,21.944963455200195,0.0,0.0,7.530732154846191,0.0,0.0,0.2903454601764679,0.0,0.0,0.09600000083446503,0.0,0.0,8.006880760192871,0.0,0.0,1061.0548095703125,0.0,0.0,4.150000095367432,0.0,0.0,5.263422012329102,0.0,0.0,23.200000762939453,0.0,0.0,19.085464477539062,0.0,0.0,75.74073791503906,0.0,0.0,549.0550537109375,0.0,0.0,0.10000000149011612,0.0,0.0,4.679999828338623,0.0,0.0,4.320000171661377,0.0,0.0,10.859999656677246,0.0,0.0,1199.186279296875,0.0,0.0,15.729999542236328,0.0,0.0,3.022587537765503,0.0,0.0,,,,12.399999618530273,0.0,0.0,,,,28.152013778686523,1.563399,0.0,0.08083999902009964,0.0,0.0,49.650001525878906,0.0,0.0,,,,11.449999809265137,0.0,0.0,937.0999755859375,0.0,0.0,15.202229499816895,0.0,0.0,14.553974151611328,0.0,0.0,217.0,0.0,0.0,1.0012584924697876,0.0,0.0,4.23160982131958,0.0,0.0,3.9947397708892822,0.0,0.0,20.729999542236328,0.0,0.0,15.0,0.0,0.0,1.2000000476837158,0.0,0.0,16.140132904052734,0.0,0.0,0.02800000086426735,0.0,0.0,16.454240798950195,0.0,0.0,2.0059268474578857,0.0,0.0,3.3399999141693115,0.0,0.0,10.926433563232422,0.0,0.0,62.0,0.0,0.0,4.039999961853027,0.0,0.0,153.854736328125,0.0,0.0,0.7200000286102295,0.0,0.0,10.3100004196167,0.0,0.0,7.032098770141602,0.0,0.0,14.5,0.0,0.0,16.90999984741211,0.0,0.0,,,,32.544498443603516,0.0,0.0,2.2699999809265137,0.0,0.0
2022-06-13,22.38095474243164,0.0,0.0,8.88058090209961,0.0,0.0,0.2978869080543518,0.0,0.0,0.09600000083446503,0.0,0.0,8.210996627807617,0.0,0.0,992.1298828125,0.0,0.0,3.240000009536743,0.0,0.0,4.533742904663086,0.0,0.0,23.200000762939453,0.0,0.0,19.114337921142578,0.0,0.0,67.63417053222656,0.0,0.0,502.16064453125,0.0,0.0,0.09200000017881393,0.0,0.0,4.510000228881836,0.0,0.0,3.8499999046325684,0.0,0.0,10.390000343322754,0.0,0.0,1146.94287109375,0.0,0.0,14.670000076293945,0.0,0.0,3.070871591567993,0.0,0.0,0.5699999928474426,0.0,0.0,10.899999618530273,0.0,0.0,0.6499999761581421,0.0,0.0,29.020904541015625,0.0,0.0,0.10430999845266342,0.0,0.0,29.75,0.0,0.0,,,,11.0,0.0,0.0,944.2000122070312,0.0,0.0,14.753958702087402,0.0,0.0,13.559602737426758,0.0,0.0,197.8000030517578,0.0,0.0,0.9559795260429382,0.03,0.0,3.6075921058654785,0.0,0.0,3.669963836669922,0.0,0.0,16.84000015258789,0.0,0.0,15.0,0.0,0.0,0.8100000023841858,0.0,0.0,13.721002578735352,0.0,0.0,0.028999999165534973,0.0,0.0,13.77586841583252,0.0,0.0,1.8923839330673218,0.0,0.0,3.1500000953674316,0.0,0.0,9.582857131958008,0.0,0.0,58.0,0.0,0.0,4.190000057220459,0.0,0.0,141.64405822753906,0.0,0.0,0.5899999737739563,0.0,0.0,8.449999809265137,0.0,0.0,5.797530651092529,0.0,0.0,19.100000381469727,0.0,0.0,13.4399995803833,0.0,0.0,,,,60.372398376464844,0.0,0.0,2.450000047683716,0.0,0.0
2022-06-15,22.38095474243164,0.0,0.0,8.48095417022705,0.0,0.0,0.32051122188568115,0.025,0.0,0.09600000083446503,0.0,0.0,8.173883438110352,0.0,0.0,964.9483032226562,0.0,0.0,3.200000047683716,0.0,0.0,4.30997371673584,0.0,0.0,23.200000762939453,0.0,0.0,19.57631492614746,0.0,0.0,69.77750396728516,0.0,0.0,,,,0.09399999678134918,0.0,0.0,4.840000152587891,0.0,0.0,4.059999942779541,0.0,0.0,11.430000305175781,0.0,0.0,1134.021240234375,0.0,0.0,15.65999984741211,0.0,0.0,2.993616819381714,0.0,0.0,0.5899999737739563,0.0,0.0,10.899999618530273,0.0,0.0,0.4699999988079071,0.0,0.0,29.19468116760254,0.0,0.0,0.10865599662065506,0.0,0.0,30.899999618530273,0.0,0.0,,,,10.899999618530273,0.0,0.0,923.5,0.0,0.0,14.169256210327148,0.0,0.0,13.10761547088623,0.0,0.0,190.0,0.0,0.0,1.0197116136550903,0.0,0.0,3.7538464069366455,0.0,0.0,3.523815393447876,0.0,0.0,17.700000762939453,0.0,0.0,15.0,0.0,0.0,0.7400000095367432,0.0,0.0,13.494209289550781,0.0,0.0,0.03099999949336052,0.0,0.0,14.515061378479004,0.0,0.0,1.859267234802246,0.0,0.0,3.190000057220459,0.0,0.0,9.948389053344727,0.0,0.0,58.5,0.0,0.0,4.170000076293945,0.0,0.0,136.75978088378906,0.0,0.0,0.5350000262260437,0.0,0.0,8.779999732971191,0.0,0.0,5.846913814544678,0.0,0.0,18.600000381469727,0.0,0.0,14.039999961853027,0.0,0.0,,,,47.63759994506836,0.0,0.0,2.8299999237060547,0.0,0.0
2022-06-20,22.13873863220215,0.0,0.0,8.321104049682617,0.0,0.0,0.32051122188568115,0.0,0.0,0.09600000083446503,0.0,0.0,8.220273971557617,0.0,0.0,954.269775390625,0.0,0.0,3.180000066757202,0.0,0.0,4.913176536560059,0.0,0.0,23.200000762939453,0.0,0.0,,,,66.31005859375,0.0,0.0,500.20672607421875,0.0,0.0,0.07900000363588333,0.0,0.0,,,,3.6500000953674316,0.0,0.0,,,,1121.6575927734375,0.0,0.0,,,,3.0419013500213623,0.0,0.0,0.6100000143051147,0.0,0.0,11.600000381469727,0.0,0.0,0.49000000953674316,0.0,0.0,29.19468116760254,0.0,0.0,0.10865599662065506,0.0,0.0,,,,,,,10.399999618530273,0.0,0.0,899.2000122070312,0.0,0.0,14.481097221374512,0.0,0.0,13.695198059082031,0.0,0.0,184.39999389648438,0.0,0.0,1.0197116136550903,0.0,0.0,3.6013944149017334,0.00363,0.0,3.2964720726013184,0.0,0.0,,,,15.0,0.0,0.0,0.7200000286102295,0.0,0.0,13.399712562561035,0.0,0.0,0.026000000536441803,0.0,0.0,12.815877914428711,0.0,0.0,1.8403433561325073,0.0,0.0,3.200000047683716,0.0,0.0,9.661890983581543,0.0,0.0,59.0,0.0,0.0,4.230000019073486,0.0,0.0,136.75978088378906,0.0,0.0,0.4399999976158142,0.0,0.0,,,,5.925926208496094,0.0,0.0,,,,,,,,,,39.147701263427734,0.0,0.0,,,
2022-06-28,25.04535675048828,0.0,0.0,9.253565788269043,0.0,0.0,0.3325303792953491,0.0,0.0,0.09600000083446503,0.0,0.0,8.192440032958984,0.0,0.0,1058.1424560546875,0.0,0.0,3.3399999141693115,0.0,0.0,4.815885543823242,0.0,0.0,23.200000762939453,0.0,0.0,19.133586883544922,0.0,0.0,65.47177124023438,0.0,0.0,478.7134704589844,0.0,0.0,0.07500000298023224,0.0,0.0,4.0,0.0,0.0,3.9700000286102295,0.0,0.0,9.930000305175781,0.0,0.0,1147.128662109375,0.0,0.0,14.800000190734863,0.0,0.0,3.080528497695923,0.0,0.0,0.6499999761581421,0.0,0.0,11.649999618530273,0.0,0.0,0.4399999976158142,0.0,0.0,29.542236328125,0.0,0.0,0.12517200410366058,0.0,0.0,23.600000381469727,0.0,0.0,1.1299999952316284,0.0,0.0,10.050000190734863,0.0,0.0,931.5,0.0,0.0,14.740925788879395,0.19,0.0,13.24321174621582,0.0,0.0,176.1999969482422,0.0,0.0,1.0106070041656494,0.0,0.0,3.7770726680755615,0.0,0.0,3.4826529026031494,0.28,0.0,19.229999542236328,0.0,0.0,15.0,0.0,0.0,0.5699999928474426,0.0,0.0,12.927225112915039,0.0,0.0,0.026000000536441803,0.0,0.0,13.507070541381836,0.0,0.0,1.8024955987930298,0.0,0.0,3.2200000286102295,0.0,0.0,9.256842613220215,0.0,0.0,55.5,0.0,0.0,4.400000095367432,0.0,0.0,139.20191955566406,0.0,0.0,0.4399999976158142,0.0,0.0,8.529999732971191,0.0,0.0,6.0740742683410645,0.0,0.0,15.100000381469727,0.0,0.0,12.210000038146973,0.0,0.0,,,,43.86429977416992,0.0,0.0,2.869999885559082,0.0,0.0
